#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         641    -5.78933    -5.84199  0.00855994
         642    -5.79092    -5.84191  0.00854698
         643     -5.7925    -5.84183  0.00853403
         644    -5.79406    -5.84176   0.0085211
         645     -5.7956    -5.84169  0.00850819
         646    -5.79712    -5.84162   0.0084953
         647    -5.79863    -5.84155  0.00848243
         648    -5.80012    -5.84149  0.00846958
         649    -5.80159    -5.84143  0.00845675
         650    -5.80304    -5.84137  0.00844395
         651    -5.80448    -5.84131  0.00843117
         652     -5.8059    -5.84126  0.00841841
         653    -5.80731     -5.8412  0.00840568
         654    -5.80871    -5.84116  0.00839297
         655    -5.81009    -5.84111  0.00838029
         656    -5.81147    -5.84106  0.00836764
         657    -5.81284    -5.84102  0.00835502
